ano, estado, municipio, obitos
2018, PR, Cambará, 193
2018, PR, Cambe, 559
2018, PR, Cambira, 57
2018, PR, Campina da Lagoa, 141
2018, PR, Campina do Simão, 22
2018, PR, Campina Grande do Sul, 508
2018, PR, Campo Bonito, 19
2018, PR, Campo do Tenente, 57
2018, PR, Campo Largo, 1605
2018, PR, Campo Magro, 130
2018, PR, Campo Mourao, 688
2018, PR, Cândido de Abreu, 105
2018, PR, Candói, 85
2018, PR, Cantagalo, 107
2018, PR, Capanema, 148
2018, PR, Capitão Leônidas Marques, 113
2018, PR, Carambei, 69
2018, PR, Carlópolis, 97
2018, PR, Cascavel, 2390
2018, PR, Castro, 663
2018, PR, Catanduvas, 62
2018, PR, Centenário do Sul, 98
2018, PR, Cerro Azul, 100
2018, PR, Ceu Azul, 67
2018, PR, Chopinzinho, 134
2018, PR, Cianorte, 547
2018, PR, Cidade Gaúcha, 75
2018, PR, Clevelândia, 90
2018, PR, Colombo, 1067
2018, PR, Colorado, 171
2018, PR, Congonhinhas, 85
2018, PR, Contenda, 121
2018, PR, Corbélia, 115
2018, PR, Cornélio Procópio, 434
2018, PR, Coronel Domingos Soares, 27
2018, PR, Coronel Vivida, 138
2018, PR, Cruzeiro do Iguaçu, 25
2018, PR, Cruzeiro do Oeste, 202
2018, PR, Cruzeiro do Sul, 17
2018, PR, Cruz Machado, 109
2018, PR, Cruzmaltina, 29
2018, PR, Curitiba, 11846
2018, PR, Curiúva, 70
2018, PR, Diamante D'oeste, 33
2018, PR, Diamante do Norte, 25
2018, PR, Diamante do Sul, 20
2018, PR, Dois Vizinhos, 222
2018, PR, Douradina, 40
2018, PR, Doutor Ulysses, 30
2018, PR, Enéas Marques, 34
2018, PR, Engenheiro Beltrão, 122
2018, PR, Entre Rios do Oeste, 33
2018, PR, Farol, 17
2018, PR, Faxinal, 163
2018, PR, Fazenda Rio Grande, 461
2018, PR, Figueira, 56
2018, PR, Floraí, 50
2018, PR, Flor da Serra do Sul, 30
2018, PR, Floresta, 53
2018, PR, Florestópolis, 102
2018, PR, Flórida, 21
2018, PR, Formosa do Oeste, 52
2018, PR, Foz do Iguaçu, 1840
2018, PR, Foz do Jordão, 35
2018, PR, Francisco Alves, 60
2018, PR, Francisco Beltrao, 543
2018, PR, General Carneiro, 69
2018, PR, Godoy Moreira, 23
2018, PR, Goioerê, 250
2018, PR, Goioxim, 42
2018, PR, Grandes Rios, 41
2018, PR, Guaíra, 218
2018, PR, Guairaçá, 24
2018, PR, Guamiranga, 31
2018, PR, Guapirama, 24
2018, PR, Guaporema, 7
2018, PR, Guaraci, 33
2018, PR, Guaraniaçu, 73
2018, PR, Guarapuava, 1311
2018, PR, Guaratuba, 236
2018, PR, Honório Serpa, 14
2018, PR, Ibaiti, 229
2018, PR, Ibema, 33
2018, PR, Ibipora, 331
2018, PR, Icaraíma, 83
2018, PR, Iguaraçu, 33
2018, PR, Imbituva, 181
2018, PR, Inácio Martins, 64
2018, PR, Inajá, 23
2018, PR, Indianópolis, 16
2018, PR, Ipiranga, 84
2018, PR, Iporã, 144
2018, PR, Iracema do Oeste, 12
2018, PR, Irati, 443
2018, PR, Iretama, 95
2018, PR, Itaguajé, 35
2018, PR, Itaipulândia, 66
2018, PR, Itambaracá, 58
2018, PR, Itambé, 41
2018, PR, Itapejara D'oeste, 89
2018, PR, Itaperuçu, 133
2018, PR, Itaúna do Sul, 11
2018, PR, Ivaí, 89
2018, PR, Ivaiporã, 324
2018, PR, Ivaté, 36
2018, PR, Ivatuba, 27
2018, PR, Jaboti, 24
2018, PR, Jacarezinho, 375
2018, PR, Jaguapitã, 88
2018, PR, Jaguariaiva, 236
2018, PR, Jandaia do Sul, 188
2018, PR, Janiópolis, 45
2018, PR, Japira, 15
2018, PR, Japurá, 53
2018, PR, Jardim Alegre, 96
2018, PR, Jataizinho, 74
2018, PR, Jesuítas, 66
2018, PR, Joaquim Távora, 112
2018, PR, Jundiaí do Sul, 32
2018, PR, Juranda, 25
2018, PR, Jussara, 23
2018, PR, Kaloré, 43
2018, PR, Lapa, 238
2018, PR, Laranjal, 29
2018, PR, Laranjeiras do Sul, 246
2018, PR, Leópolis, 19
2018, PR, Lidianópolis, 31
2018, PR, Lindoeste, 27
2018, PR, Loanda, 143
2018, PR, Lobato, 11
2018, PR, Londrina, 3996
2018, PR, Luiziana, 39
2018, PR, Lunardelli, 34
2018, PR, Lupionópolis, 43
2018, PR, Mallet, 75
2018, PR, Mamborê, 114
2018, PR, Mandaguaçu, 143
2018, PR, Mandaguari, 229
2018, PR, Mandirituba, 147
2018, PR, Manfrinópolis, 10
2018, PR, Mangueirinha, 101
2018, PR, Marechal Cândido Rondon, 356
2018, PR, Maria Helena, 36
2018, PR, Marialva, 139
2018, PR, Marilândia do Sul, 59
2018, PR, Marilena, 40
2018, PR, Mariluz, 83
2018, PR, Maringa, 2622
2018, PR, Mariópolis, 51
2018, PR, Marmeleiro, 69
2018, PR, Marquinho, 33
2018, PR, Marumbi, 32
2018, PR, Matelandia, 109
2018, PR, Matinhos, 240
2018, PR, Mato Rico, 23
2018, PR, Mauá da Serra, 57
2018, PR, Medianeira, 287
2018, PR, Mercedes, 42
2018, PR, Miraselva, 20
2018, PR, Missal, 94
2018, PR, Moreira Sales, 88
2018, PR, Morretes, 119
2018, PR, Munhoz de Melo, 26
2018, PR, Nossa Senhora das Graças, 40
2018, PR, Nova Aliança do Ivaí, 2
2018, PR, Nova América da Colina, 24
2018, PR, Nova Aurora, 83
2018, PR, Nova Cantu, 40
2018, PR, Nova Esperança, 215
2018, PR, Nova Esperança do Sudoeste, 33
2018, PR, Nova Fátima, 78
2018, PR, Nova Laranjeiras, 57
2018, PR, Nova Londrina, 86
2018, PR, Nova Olímpia, 30
2018, PR, Nova Prata do Iguaçu, 70
2018, PR, Nova Santa Bárbara, 42
2018, PR, Nova Santa Rosa, 73
2018, PR, Nova Tebas, 45
2018, PR, Novo Itacolomi, 16
2018, PR, Ortigueira, 125
2018, PR, Ourizona, 24
2018, PR, Ouro Verde do Oeste, 34
2018, PR, Paiçandu, 239
2018, PR, Palmas, 351
2018, PR, Palmeira, 221
2018, PR, Palmital, 80
2018, PR, Palotina, 163
2018, PR, Paraíso do Norte, 61
2018, PR, Paranacity, 66
2018, PR, Paranagua, 720
2018, PR, Paranavaí, 1002
2018, PR, Pato Bragado, 48
2018, PR, Pato Branco, 605
2018, PR, Paula Freitas, 29
2018, PR, Paulo Frontin, 44
2018, PR, Peabiru, 90
2018, PR, Perobal, 33
2018, PR, Pérola, 90
2018, PR, Pérola D'oeste, 43
2018, PR, Piên, 68
2018, PR, Pinhais, 604
2018, PR, Pinhalão, 62
2018, PR, Pinhal de São Bento, 16
2018, PR, Pinhão, 198
2018, PR, Piraí do Sul, 142
2018, PR, Piraquara, 616
2018, PR, Pitanga, 248
2018, PR, Planaltina do Paraná, 35
2018, PR, Planalto, 116
2018, PR, Ponta Grossa, 2309
2018, PR, Pontal do Parana, 134
2018, PR, Porecatu, 118
2018, PR, Porto Amazonas, 32
2018, PR, Porto Vitória, 27
2018, PR, Prado Ferreira, 21
2018, PR, Pranchita, 37
2018, PR, Primeiro de Maio, 84
2018, PR, Prudentópolis, 387
2018, PR, Quarto Centenário, 24
2018, PR, Quatiguá, 69
2018, PR, Quatro Barras, 109
2018, PR, Quatro Pontes, 36
2018, PR, Quedas do Iguaçu, 180
2018, PR, Querência do Norte, 48
2018, PR, Quinta do Sol, 42
2018, PR, Quitandinha, 113
2018, PR, Ramilândia, 20
2018, PR, Rancho Alegre D'oeste, 15
2018, PR, Realeza, 75
2018, PR, Rebouças, 120
2018, PR, Renascença, 48
2018, PR, Reserva, 115
2018, PR, Reserva do Iguaçu, 41
2018, PR, Ribeirão Claro, 117
2018, PR, Ribeirão do Pinhal, 156
2018, PR, Rio Azul, 147
2018, PR, Rio Bom, 40
2018, PR, Rio Bonito do Iguaçu, 82
2018, PR, Rio Branco do Ivaí, 23
2018, PR, Rio Branco do Sul, 213
2018, PR, Rio Negro, 216
2018, PR, Rolandia, 406
2018, PR, Roncador, 79
2018, PR, Rondon, 61
2018, PR, Rosário do Ivaí, 36
2018, PR, Sabáudia, 26
2018, PR, Salgado Filho, 12
2018, PR, Salto do Itararé, 31
2018, PR, Salto do Lontra, 97
2018, PR, Santa Amélia, 25
2018, PR, Santa Cecília do Pavão, 23
2018, PR, Santa Cruz de Monte Castelo, 53
2018, PR, Santa Fé, 83
2018, PR, Santa Helena, 164
2018, PR, Santa Isabel do Ivaí, 63
2018, PR, Santa Izabel do Oeste, 86
2018, PR, Santa Lúcia, 15
2018, PR, Santa Mariana, 79
2018, PR, Santa Mônica, 23
2018, PR, Santa Tereza do Oeste, 53
2018, PR, Santa Terezinha de Itaipu, 119
2018, PR, Santo Antônio da Platina, 379
2018, PR, Santo Antônio do Caiuá, 12
2018, PR, Santo Antônio do Sudoeste, 128
2018, PR, Santo Inácio, 38
2018, PR, São Carlos do Ivaí, 31
2018, PR, São Jerônimo da Serra, 87
2018, PR, São João, 88
2018, PR, São João do Caiuá, 34
2018, PR, São João do Ivaí, 109
2018, PR, São João do Triunfo, 80
2018, PR, São Jorge D'oeste, 70
2018, PR, São Jorge do Ivaí, 30
2018, PR, São Jorge do Patrocínio, 31
2018, PR, São José da Boa Vista, 43
2018, PR, São José dos Pinhais, 1534
2018, PR, São Manoel do Paraná, 13
2018, PR, São Mateus do Sul, 222
2018, PR, São Miguel do Iguaçu, 176
2018, PR, São Pedro do Iguaçu, 31
2018, PR, São Pedro do Ivaí, 61
2018, PR, São Sebastião da Amoreira, 49
2018, PR, São Tomé, 42
2018, PR, Sapopema, 45
2018, PR, Sarandi, 599
2018, PR, Saudade do Iguaçu, 45
2018, PR, Sengés, 104
2018, PR, Serranópolis do Iguaçu, 8
2018, PR, Sertaneja, 59
2018, PR, Sertanópolis, 88
2018, PR, Siqueira Campos, 156
2018, PR, Sulina, 26
2018, PR, Tamarana, 75
2018, PR, Tamboara, 40
2018, PR, Tapejara, 92
2018, PR, Tapira, 54
2018, PR, Teixeira Soares, 51
2018, PR, Telemaco Borba, 492
2018, PR, Terra Boa, 114
2018, PR, Terra Rica, 91
2018, PR, Terra Roxa, 135
2018, PR, Tibagi, 100
2018, PR, Tijucas do Sul, 84
2018, PR, Toledo, 796
2018, PR, Tomazina, 49
2018, PR, Três Barras do Paraná, 73
2018, PR, Tuneiras do Oeste, 76
2018, PR, Tupãssi, 50
2018, PR, Turvo, 88
2018, PR, Ubiratã, 180
2018, PR, Umuarama, 1561
2018, PR, União da Vitória, 423
2018, PR, Uraí, 99
2018, PR, Ventania, 40
2018, PR, Vera Cruz do Oeste, 58
2018, PR, Verê, 58
2018, PR, Virmond, 34
2018, PR, Vitorino, 37
2018, PR, Wenceslau Braz, 160
2018, PR, Xambrê, 47
2018, PR, Alto Paraíso, 12
2018, PR, Anahy, 22
2018, PR, Arapuã, 17
2018, PR, Barra do Jacaré, 20
2018, PR, Bela Vista da Caroba, 16
2018, PR, Bom Sucesso do Sul, 17
2018, PR, Conselheiro Mairinck, 31
2018, PR, Corumbataí do Sul, 28
2018, PR, Doutor Camargo, 49
2018, PR, Esperança Nova, 14
2018, PR, Espigão Alto do Iguaçu, 17
2018, PR, Fernandes Pinheiro, 31
2018, PR, Guaraqueçaba, 27
2018, PR, Imbaú, 53
2018, PR, Jardim Olinda, 11
2018, PR, Maripá, 10
2018, PR, Mirador, 8
2018, PR, Pitangueiras, 17
2018, PR, Porto Barreiro, 12
2018, PR, Porto Rico, 13
2018, PR, Rancho Alegre, 43
2018, PR, Santo Antônio do Paraíso, 15
2018, PR, São Pedro do Paraná, 4
2018, PR, Tunas do Paraná, 19
2018, PR, Iguatu, 10
2018, PR, Manoel Ribas, 68
2018, PR, São José das Palmeiras, 22
2018, PR, Paranapoema, 14
2018, PE, Abreu e Lima, 379
2018, PE, Afogados da Ingazeira, 272
2018, PE, Afrânio, 103
2018, PE, Agrestina, 219
2018, PE, Água Preta, 140
2018, PE, Águas Belas, 268
2018, PE, Alagoinha, 102
2018, PE, Aliança, 237
2018, PE, Altinho, 171
2018, PE, Amaraji, 101
2018, PE, Angelim, 93
2018, PE, Araçoiaba, 111
2018, PE, Araripina, 454
2018, PE, Arcoverde, 439
2018, PE, Barra de Guabiraba, 76
2018, PE, Belém de Maria, 80
2018, PE, Belém do São Francisco, 103
2018, PE, Belo Jardim, 570
2018, PE, Betânia, 81
2018, PE, Bezerros, 545
2018, PE, Bodocó, 197
2018, PE, Bom Conselho, 339
2018, PE, Bom Jardim, 302
2018, PE, Bonito, 302
2018, PE, Brejão, 48
2018, PE, Brejinho, 63
2018, PE, Brejo da Madre de Deus, 318
2018, PE, Buenos Aires, 88
2018, PE, Buíque, 346
2018, PE, Cabo de Santo Agostinho, 1339
2018, PE, Cabrobó, 156
2018, PE, Cachoeirinha, 142
2018, PE, Caetés, 177
2018, PE, Calçado, 58
2018, PE, Calumbi, 31
2018, PE, Camaragibe, 859
2018, PE, Camocim de São Félix, 115
2018, PE, Camutanga, 70
2018, PE, Canhotinho, 157
2018, PE, Capoeiras, 138
2018, PE, Carnaíba, 125
2018, PE, Carnaubeira da Penha, 41
2018, PE, Carpina, 499
2018, PE, Caruaru, 2436
2018, PE, Casinhas, 75
2018, PE, Catende, 260
2018, PE, Cedro, 59
2018, PE, Chã de Alegria, 92
2018, PE, Cha Grande, 225
2018, PE, Condado, 168
2018, PE, Correntes, 103
2018, PE, Cumaru, 106
2018, PE, Cupira, 171
2018, PE, Custódia, 255
2018, PE, Dormentes, 82
2018, PE, Escada, 449
2018, PE, Exu, 185
2018, PE, Feira Nova, 185
2018, PE, Ferreiros, 81
2018, PE, Flores, 129
2018, PE, Floresta, 188
2018, PE, Frei Miguelinho, 105
2018, PE, Gameleira, 160
2018, PE, Garanhuns, 961
2018, PE, Glória do Goitá, 185
2018, PE, Goiana, 509
2018, PE, Granito, 30
2018, PE, Gravatá, 627
2018, PE, Iati, 114
2018, PE, Ibimirim, 136
2018, PE, Ibirajuba, 59
2018, PE, Igarassu, 580
2018, PE, Iguaraci, 79
2018, PE, Ilha de Itamaracá, 56
2018, PE, Inajá, 72
2018, PE, Ingazeira, 31
2018, PE, Ipojuca, 441
2018, PE, Ipubi, 159
2018, PE, Itacuruba, 20
2018, PE, Itambé, 226
2018, PE, Itapetim, 106
2018, PE, Itapissuma, 125
2018, PE, Itaquitinga, 97
2018, PE, Jaboatao dos Guararapes, 2933
2018, PE, Jaqueira, 63
2018, PE, Jataúba, 128
2018, PE, João Alfredo, 204
2018, PE, Joaquim Nabuco, 79
2018, PE, Jucati, 75
2018, PE, Jupi, 110
2018, PE, Lagoa do Carro, 111
2018, PE, Lagoa do Itaenga, 147
2018, PE, Lagoa do Ouro, 89
2018, PE, Lagoa dos Gatos, 92
2018, PE, Lagoa Grande, 106
2018, PE, Lajedo, 315
2018, PE, Limoeiro, 481
2018, PE, Macaparana, 213
2018, PE, Machados, 92
2018, PE, Manari, 69
2018, PE, Maraial, 63
2018, PE, Mirandiba, 90
2018, PE, Moreilândia, 48
2018, PE, Moreno, 363
2018, PE, Nazaré da Mata, 263
2018, PE, Olinda, 2306
2018, PE, Orobó, 166
2018, PE, Orocó, 82
2018, PE, Ouricuri, 373
2018, PE, Palmares, 477
2018, PE, Palmeirina, 57
2018, PE, Panelas, 177
2018, PE, Paranatama, 98
2018, PE, Parnamirim, 105
2018, PE, Passira, 205
2018, PE, Paulista, 1699
2018, PE, Pedra, 132
2018, PE, Pesqueira, 477
2018, PE, Petrolândia, 268
2018, PE, Petrolina, 1841
2018, PE, Poção, 99
2018, PE, Pombos, 154
2018, PE, Primavera, 68
2018, PE, Quipapá, 137
2018, PE, Quixaba, 41
2018, PE, Recife, 13938
2018, PE, Riacho das Almas, 158
2018, PE, Rio Formoso, 120
2018, PE, Sairé, 92
2018, PE, Salgadinho, 42
2018, PE, Salgueiro, 435
2018, PE, Saloá, 91
2018, PE, Sanharó, 161
2018, PE, Santa Cruz, 64
2018, PE, Santa Cruz da Baixa Verde, 87
2018, PE, Santa Cruz do Capibaribe, 441
2018, PE, Santa Filomena, 64
2018, PE, Santa Maria da Boa Vista, 198
2018, PE, Santa Terezinha, 70
2018, PE, São Benedito do Sul, 66
2018, PE, São Bento do Una, 340
2018, PE, São Caitano, 275
2018, PE, São João, 170
2018, PE, São Joaquim do Monte, 173
2018, PE, São José da Coroa Grande, 137
2018, PE, São José do Belmonte, 197
2018, PE, São José do Egito, 220
2018, PE, São Lourenço da Mata, 707
2018, PE, São Vicente Ferrer, 141
2018, PE, Serra Talhada, 606
2018, PE, Serrita, 55
2018, PE, Sertania, 227
2018, PE, Sirinhaém, 195
2018, PE, Surubim, 459
2018, PE, Tabira, 199
2018, PE, Tacaimbó, 86
2018, PE, Tacaratu, 99
2018, PE, Tamandaré, 115
2018, PE, Taquaritinga do Norte, 162
2018, PE, Terezinha, 50
2018, PE, Terra Nova, 48
2018, PE, Timbaúba, 454
2018, PE, Toritama, 198
2018, PE, Tracunhaém, 84
2018, PE, Trindade, 163
2018, PE, Triunfo, 110
2018, PE, Tupanatinga, 108
2018, PE, Tuparetama, 65
2018, PE, Venturosa, 102
2018, PE, Verdejante, 39
2018, PE, Vertente do Lério, 56
2018, PE, Vertentes, 122
2018, PE, Vicência, 170
2018, PE, Vitória de Santo Antão, 1010
2018, PE, Xexéu, 82
2018, PE, Solidão, 46
2018, PE, Barreiros, 241
2018, PE, Itaíba, 90
2018, PE, Jurema, 92
2018, PE, Santa Maria do Cambucá, 42
2018, PI, Agricolândia, 37
2018, PI, Água Branca, 25
2018, PI, Alagoinha do Piauí, 46
2018, PI, Alto Longá, 93
2018, PI, Altos, 279
2018, PI, Amarante, 16
2018, PI, Angical do Piauí, 49
2018, PI, Anísio de Abreu, 57
2018, PI, Avelino Lopes, 4
2018, PI, Barras, 260
2018, PI, Bocaina, 57
2018, PI, Buriti dos Lopes, 180
2018, PI, Cabeceiras do Piauí, 56
2018, PI, Canto do Buriti, 162
2018, PI, Caracol, 55
2018, PI, Castelo do Piauí, 194
2018, PI, Cocal, 92
2018, PI, Conceição do Canindé, 75
2018, PI, Curimatá, 67
2018, PI, Demerval Lobão, 101
2018, PI, Eliseu Martins, 47
2018, PI, Flores do Piauí, 23
2018, PI, Floriano, 481
2018, PI, Francisco Ayres, 28
2018, PI, Fronteiras, 72
2018, PI, Inhuma, 99
2018, PI, Jaicós, 201
2018, PI, Jerumenha, 49
2018, PI, Joaquim Pires, 81
2018, PI, Landri Sales, 28
2018, PI, Luzilândia, 193
2018, PI, Marcos Parente, 33
2018, PI, Matias Olímpio, 61
2018, PI, Monsenhor Gil, 41
2018, PI, Monsenhor Hipólito, 67
2018, PI, Oeiras, 417
2018, PI, Palmeirais, 55
2018, PI, Parnaguá, 47
2018, PI, Paulistana, 270
2018, PI, Picos, 390
2018, PI, Piripiri, 459
2018, PI, Porto, 89
2018, PI, Regeneração, 115
2018, PI, Rio Grande do Piauí, 61
2018, PI, Santa Cruz do Piauí, 60
2018, PI, Santa Filomena, 24
2018, PI, Santa Luz, 21
2018, PI, São Félix do Piauí, 47
2018, PI, São Francisco do Piauí, 33
2018, PI, São José do Piauí, 30
2018, PI, São Julião, 56
2018, PI, São Raimundo Nonato, 354
2018, PI, Simões, 118
2018, PI, Socorro do Piauí, 28
2018, PI, Teresina, 2864
2018, PI, União, 168
2018, PI, Uruçuí, 81
2018, PI, Valença do Piauí, 200
2018, PI, Antônio Almeida, 10
2018, PI, Bertolínia, 42
2018, PI, Campo Maior, 395
2018, PI, Francinópolis, 35
2018, PI, Manoel Emídio, 4
2018, PI, Prata do Piauí, 17
2018, PI, São Gonçalo do Piauí, 14
2018, PI, Nazaré do Piauí, 47
2018, PI, Pimenteiras, 36
2018, PI, São João do Piauí, 45
2018, PI, Aroazes, 22
2018, PI, Piracuruca, 80
2018, PI, Guadalupe, 30
2018, PI, Parnaíba, 393
2018, PI, Redenção do Gurguéia, 6
2018, PI, Capitão de Campos, 17
2018, PI, José de Freitas, 52
2018, PI, Gilbués, 1
2018, PI, Várzea Grande, 6
2018, RJ, Angra dos Reis, 1225
2018, RJ, Aperibé, 98
2018, RJ, Araruama, 1091
2018, RJ, Areal, 89
2018, RJ, Armação dos Búzios, 252
2018, RJ, Arraial do Cabo, 173
2018, RJ, Barra do Pirai, 743
2018, RJ, Barra Mansa, 1267
2018, RJ, Belford Roxo, 2446
2018, RJ, Bom Jardim, 223
2018, RJ, Bom Jesus do Itabapoana, 360
2018, RJ, Cabo Frio, 1643
2018, RJ, Cachoeiras de Macacu, 465
2018, RJ, Cambuci, 113
2018, RJ, Campos dos Goytacazes, 6155
2018, RJ, Cantagalo, 211
2018, RJ, Carapebus, 68
2018, RJ, Cardoso Moreira, 96
2018, RJ, Carmo, 133
2018, RJ, Casimiro de Abreu, 233
2018, RJ, Comendador Levy Gasparian, 47
2018, RJ, Conceição de Macabu, 140
2018, RJ, Cordeiro, 149
2018, RJ, Duas Barras, 73
2018, RJ, Duque de Caxias, 7108
2018, RJ, Engenheiro Paulo de Frontin, 86
2018, RJ, Guapimirim, 363
2018, RJ, Iguaba Grande, 239
2018, RJ, Itaborai, 2364
2018, RJ, Itaguai, 907
2018, RJ, Italva, 101
2018, RJ, Itaocara, 244
2018, RJ, Itaperuna, 935
2018, RJ, Itatiaia, 156
2018, RJ, Japeri, 567
2018, RJ, Laje do Muriaé, 62
2018, RJ, Macae, 1548
2018, RJ, Mage, 2069
2018, RJ, Mangaratiba, 391
2018, RJ, Maricá, 1009
2018, RJ, Mendes, 124
2018, RJ, Mesquita, 881
2018, RJ, Miguel Pereira, 328
2018, RJ, Miracema, 217
2018, RJ, Natividade, 109
2018, RJ, Nilópolis, 1318
2018, RJ, Niteroi, 5740
2018, RJ, Nova Friburgo, 1694
2018, RJ, Nova Iguaçu, 6126
2018, RJ, Paracambi, 425
2018, RJ, Paraiba do Sul, 317
2018, RJ, Paty do Alferes, 145
2018, RJ, Petropolis, 3081
2018, RJ, Pinheiral, 119
2018, RJ, Pirai, 199
2018, RJ, Porciúncula, 99
2018, RJ, Quatis, 217
2018, RJ, Queimados, 964
2018, RJ, Quissamã, 146
2018, RJ, Resende, 1011
2018, RJ, Rio Bonito, 480
2018, RJ, Rio Claro, 109
2018, RJ, Rio das Flores, 55
2018, RJ, Rio das Ostras, 750
2018, RJ, Rio de Janeiro, 62853
2018, RJ, Santa Maria Madalena, 73
2018, RJ, Santo Antônio de Pádua, 365
2018, RJ, São Fidélis, 298
2018, RJ, São Francisco de Itabapoana, 314
2018, RJ, São Gonçalo, 6540
2018, RJ, São João da Barra, 256
2018, RJ, São João de Meriti, 2979
2018, RJ, São José de Ubá, 37
2018, RJ, São José do Vale do Rio Preto, 176
2018, RJ, São Pedro da Aldeia, 691
2018, RJ, São Sebastião do Alto, 68
2018, RJ, Sapucaia, 109
2018, RJ, Saquarema, 777
2018, RJ, Seropedica, 670
2018, RJ, Silva Jardim, 150
2018, RJ, Sumidouro, 78
2018, RJ, Tanguá, 220
2018, RJ, Teresopolis, 1473
2018, RJ, Três Rios, 720
2018, RJ, Valença, 618
2018, RJ, Varre-Sai, 61
2018, RJ, Vassouras, 613
2018, RJ, Volta Redonda, 2796
2018, RJ, Trajano de Moraes, 66
2018, RJ, Parati, 4
2018, RN, Acari, 70
2018, RN, Açu, 326
2018, RN, Angicos, 71
2018, RN, Apodi, 242
2018, RN, Arez, 68
2018, RN, Baía Formosa, 58
2018, RN, Baraúna, 125
2018, RN, Bento Fernandes, 24
2018, RN, Bom Jesus, 79
2018, RN, Caiçara do Rio do Vento, 18
2018, RN, Caicó, 483
2018, RN, Campo Grande, 48
2018, RN, Canguaretama, 186
2018, RN, Caraúbas, 165
2018, RN, Carnaubais, 55
2018, RN, Ceará-Mirim, 220
2018, RN, Coronel Ezequiel, 30
2018, RN, Coronel João Pessoa, 16
2018, RN, Cruzeta, 54
2018, RN, Currais Novos, 283
2018, RN, Equador, 38
2018, RN, Florânia, 73
2018, RN, Goianinha, 132
2018, RN, Grossos, 47
2018, RN, Itajá, 28
2018, RN, Itaú, 39
2018, RN, Jaçanã, 76
2018, RN, Jandaíra, 46
2018, RN, Jardim de Angicos, 13
2018, RN, Jardim do Seridó, 95
2018, RN, Jucurutu, 151
2018, RN, Lagoa de Velhos, 23
2018, RN, Lagoa Nova, 95
2018, RN, Lajes, 52
2018, RN, Macaíba, 452
2018, RN, Martins, 79
2018, RN, Mossoró, 1771
2018, RN, Natal, 4696
2018, RN, Nísia Floresta, 113
2018, RN, Nova Cruz, 243
2018, RN, Parazinho, 25
2018, RN, Parelhas, 153
2018, RN, Parnamirim, 872
2018, RN, Pedra Grande, 22
2018, RN, Poço Branco, 64
2018, RN, Riachuelo, 58
2018, RN, Rio do Fogo, 37
2018, RN, Santa Cruz, 210
2018, RN, Santa Maria, 17
2018, RN, São Bento do Norte, 51
2018, RN, São Gonçalo do Amarante, 425
2018, RN, São João do Sabugi, 51
2018, RN, São José do Campestre, 96
2018, RN, São Miguel, 160
2018, RN, São Miguel do Gostoso, 30
2018, RN, Senador Elói de Souza, 38
2018, RN, Senador Georgino Avelino, 17
2018, RN, Serra Caiada, 54
2018, RN, Serra do Mel, 52
2018, RN, Serra Negra do Norte, 52
2018, RN, Sítio Novo, 24
2018, RN, Taboleiro Grande, 20
2018, RN, Taipu, 53
2018, RN, Tenente Ananias, 54
2018, RN, Tibau, 19
2018, RN, Touros, 133
2018, RN, Upanema, 69
2018, RN, Vera Cruz, 29
2018, RN, São Paulo do Potengi, 25
2018, RN, Frutuoso Gomes, 26
2018, RN, Governador Dix-Sept Rosado, 66
2018, RN, Marcelino Vieira, 47
2018, RN, São Francisco do Oeste, 26
2018, RN, São Vicente, 36
2018, RN, Tangará, 70
2018, RN, Jardim de Piranhas, 52
2018, RN, João Câmara, 149
2018, RN, José da Penha, 1
2018, RN, Lagoa de Pedras, 2
2018, RN, São Bento do Trairí, 21
2018, RN, São Tomé, 66
2018, RN, Vila Flor, 12
2018, RN, Ielmo Marinho, 35
2018, RN, Serra de São Bento, 23
2018, RN, Tenente Laurentino Cruz, 23
2018, RN, Rafael Godeiro, 16
2018, RN, São José do Seridó, 1
2018, RN, Encanto, 17
2018, RN, Extremoz, 97
2018, RN, Guamaré, 1
2018, RN, João Dias, 6
2018, RN, Pedra Preta, 4
2018, RN, Pilões, 6
2018, RN, São José de Mipibu, 142
2018, RN, São Pedro, 12
2018, RN, Almino Afonso, 8
2018, RN, Luís Gomes, 17
2018, RN, Lucrécia, 5
2018, RN, Severiano Melo, 11
2018, RN, Monte Alegre, 1
2018, RS, Acegua, 29
2018, RS, Água Santa, 3
2018, RS, Agudo, 125
2018, RS, Ajuricaba, 71
